AÑO;MES;CENTRO COSTO;AREA;NOMBRE DEL CARGO;PLAZAS AUTORIZADAS INDEFINIDAS
"2026";"01. ENERO";"42237";"095 TIENDA KOAJ 20 DE JULIO";"CAJERO(A) TC";2
"2026";"01. ENERO";"42239";"196 TIENDA KOAJ LUCERO";"CAJERO(A) TC";2
"2026";"01. ENERO";"42240";"096 TIENDA KOAJ LA VICTORIA";"CAJERO(A) TC";2
"2026";"01. ENERO";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"CAJERO(A) TC";2
"2026";"01. ENERO";"42242";"197 TIENDA KOAJ GAITANA";"CAJERO(A) TC";2
"2026";"01. ENERO";"42243";"098 TIENDA KOAJ ALAMOS";"CAJERO(A) TC";2
"2026";"01. ENERO";"42244";"099 TIENDA KOAJ SANTA LIBRADA";"CAJERO(A) TC";2
"2026";"01. ENERO";"42245";"199 TIENDA KOAJ EL EDEN";"CAJERO(A) TC";2
"2026";"01. ENERO";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"CAJERO(A) TC";2
"2026";"01. ENERO";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"CAJERO(A) TC";2
"2026";"01. ENERO";"42249";"531 TIENDA KOAJ TUNAL II";"CAJERO(A) TC";2
"2026";"01. ENERO";"42253";"538 TIENDA KOAJ LO NUESTRO";"CAJERO(A) TC";2
"2026";"01. ENERO";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"CAJERO(A) TC";2
"2026";"01. ENERO";"42258";"541 TIENDA KOAJ FACTORY";"CAJERO(A) TC";2
"2026";"01. ENERO";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"CAJERO(A) TC";2
"2026";"01. ENERO";"42263";"547 TIENDA KOAJ PERDOMO";"CAJERO(A) TC";2
"2026";"01. ENERO";"42267";"549 TIENDA KOAJ CARRERA DECIMA II";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42021";"002 TIENDA KOAJ 2";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42022";"003 TIENDA KOAJ 4";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42054";"111 TIENDA KOAJ TUNAL";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42059";"026 TIENDA KOAJ SAN MARTIN P2";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42062";"138 TIENDA KOAJ PALATINO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42068";"139 TIENDA KOAJ CRA 62 A";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42122";"009 TIENDA KOAJ GALERIAS";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42128";"134 TIENDA KOAJ PORTAL 80";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42146";"060 TIENDA KOAJ CHAPINERO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42162";"068  TIENDA KOAJ HAYUELOS";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42170";"070 TIENDA KOAJ TINTAL";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42183";"176 TIENDA KOAJ BULEVAR";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42184";"076 TIENDA KOAJ SANTAFE 1";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42185";"177 TIENDA KOAJ FONTIBON";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42186";"180 TIENDA KOAJ MERCURIO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42195";"178 TIENDA KOAJ PLAZA DE LAS AMERICAS 2";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42212";"179 TIENDA KOAJ BOSA CENTRO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42216";"086 TIENDA KOAJ KENNEDY 1";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42224";"090 TIENDA KOAJ KENNEDY 2";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42227";"092 TIENDA KOAJ COLINA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42229";"093 TIENDA KOAJ SALITRE N";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42235";"094 TIENDA KOAJ GRAN PLAZA BOSA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42236";"194 TIENDA KOAJ VENTURA TERREROS";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42237";"095 TIENDA KOAJ 20 DE JULIO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42239";"196 TIENDA KOAJ LUCERO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42240";"096 TIENDA KOAJ LA VICTORIA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42242";"197 TIENDA KOAJ GAITANA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42243";"098 TIENDA KOAJ ALAMOS";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42244";"099 TIENDA KOAJ SANTA LIBRADA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42245";"199 TIENDA KOAJ EL EDEN";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42249";"531 TIENDA KOAJ TUNAL II";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42252";"537 TIENDA KOAJ RESTREPO 2";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42253";"538 TIENDA KOAJ LO NUESTRO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42258";"541 TIENDA KOAJ FACTORY";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42263";"547 TIENDA KOAJ PERDOMO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42267";"549 TIENDA KOAJ CARRERA DECIMA II";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42268";"TIENDA KOAJ PATIO BONITO";"CAJERO(A) TC";2
"2026";"02. FEBRERO";"42269";"TIENDA KOAJ CENTRO CARRERA 13";"CAJERO(A) TC";2
"2026";"03. MARZO";"42021";"002 TIENDA KOAJ 2";"CAJERO(A) TC";2
"2026";"03. MARZO";"42022";"003 TIENDA KOAJ 4";"CAJERO(A) TC";2
"2026";"03. MARZO";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42054";"111 TIENDA KOAJ TUNAL";"CAJERO(A) TC";2
"2026";"03. MARZO";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"CAJERO(A) TC";2
"2026";"03. MARZO";"42059";"026 TIENDA KOAJ SAN MARTIN P2";"CAJERO(A) TC";2
"2026";"03. MARZO";"42062";"138 TIENDA KOAJ PALATINO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42068";"139 TIENDA KOAJ CRA 62 A";"CAJERO(A) TC";2
"2026";"03. MARZO";"42122";"009 TIENDA KOAJ GALERIAS";"CAJERO(A) TC";2
"2026";"03. MARZO";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42128";"134 TIENDA KOAJ PORTAL 80";"CAJERO(A) TC";2
"2026";"03. MARZO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42146";"060 TIENDA KOAJ CHAPINERO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42162";"068  TIENDA KOAJ HAYUELOS";"CAJERO(A) TC";2
"2026";"03. MARZO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"CAJERO(A) TC";2
"2026";"03. MARZO";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"CAJERO(A) TC";2
"2026";"03. MARZO";"42170";"070 TIENDA KOAJ TINTAL";"CAJERO(A) TC";2
"2026";"03. MARZO";"42183";"176 TIENDA KOAJ BULEVAR";"CAJERO(A) TC";2
"2026";"03. MARZO";"42184";"076 TIENDA KOAJ SANTAFE 1";"CAJERO(A) TC";2
"2026";"03. MARZO";"42185";"177 TIENDA KOAJ FONTIBON";"CAJERO(A) TC";2
"2026";"03. MARZO";"42186";"180 TIENDA KOAJ MERCURIO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42195";"178 TIENDA KOAJ PLAZA DE LAS AMERICAS 2";"CAJERO(A) TC";2
"2026";"03. MARZO";"42197";"189 TIENDA KOAJ MONTEVIDEO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42212";"179 TIENDA KOAJ BOSA CENTRO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42216";"086 TIENDA KOAJ KENNEDY 1";"CAJERO(A) TC";2
"2026";"03. MARZO";"42224";"090 TIENDA KOAJ KENNEDY 2";"CAJERO(A) TC";2
"2026";"03. MARZO";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"CAJERO(A) TC";2
"2026";"03. MARZO";"42227";"092 TIENDA KOAJ COLINA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42229";"093 TIENDA KOAJ SALITRE N";"CAJERO(A) TC";2
"2026";"03. MARZO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) TC";2
"2026";"03. MARZO";"42235";"094 TIENDA KOAJ GRAN PLAZA BOSA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42236";"194 TIENDA KOAJ VENTURA TERREROS";"CAJERO(A) TC";2
"2026";"03. MARZO";"42237";"095 TIENDA KOAJ 20 DE JULIO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42239";"196 TIENDA KOAJ LUCERO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42240";"096 TIENDA KOAJ LA VICTORIA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42242";"197 TIENDA KOAJ GAITANA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42243";"098 TIENDA KOAJ ALAMOS";"CAJERO(A) TC";2
"2026";"03. MARZO";"42244";"099 TIENDA KOAJ SANTA LIBRADA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42245";"199 TIENDA KOAJ EL EDEN";"CAJERO(A) TC";2
"2026";"03. MARZO";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"CAJERO(A) TC";2
"2026";"03. MARZO";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"CAJERO(A) TC";2
"2026";"03. MARZO";"42249";"531 TIENDA KOAJ TUNAL II";"CAJERO(A) TC";2
"2026";"03. MARZO";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42252";"537 TIENDA KOAJ RESTREPO 2";"CAJERO(A) TC";2
"2026";"03. MARZO";"42253";"538 TIENDA KOAJ LO NUESTRO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42258";"541 TIENDA KOAJ FACTORY";"CAJERO(A) TC";2
"2026";"03. MARZO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"CAJERO(A) TC";2
"2026";"03. MARZO";"42263";"547 TIENDA KOAJ PERDOMO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42267";"549 TIENDA KOAJ CARRERA DECIMA II";"CAJERO(A) TC";2
"2026";"03. MARZO";"42268";"TIENDA KOAJ PATIO BONITO";"CAJERO(A) TC";2
"2026";"03. MARZO";"42269";"TIENDA KOAJ CENTRO CARRERA 13";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42021";"002 TIENDA KOAJ 2";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42022";"003 TIENDA KOAJ 4";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42054";"111 TIENDA KOAJ TUNAL";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42059";"026 TIENDA KOAJ SAN MARTIN P2";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42062";"138 TIENDA KOAJ PALATINO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42068";"139 TIENDA KOAJ CRA 62 A";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42122";"009 TIENDA KOAJ GALERIAS";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42128";"134 TIENDA KOAJ PORTAL 80";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42146";"060 TIENDA KOAJ CHAPINERO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42162";"068  TIENDA KOAJ HAYUELOS";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42163";"167 TIENDA KOAJ GRAN ESTACION";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42170";"070 TIENDA KOAJ TINTAL";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42183";"176 TIENDA KOAJ BULEVAR";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42184";"076 TIENDA KOAJ SANTAFE 1";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42185";"177 TIENDA KOAJ FONTIBON";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42186";"180 TIENDA KOAJ MERCURIO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42195";"178 TIENDA KOAJ PLAZA DE LAS AMERICAS 2";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42197";"189 TIENDA KOAJ MONTEVIDEO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42212";"179 TIENDA KOAJ BOSA CENTRO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42216";"086 TIENDA KOAJ KENNEDY 1";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42224";"090 TIENDA KOAJ KENNEDY 2";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42227";"092 TIENDA KOAJ COLINA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42229";"093 TIENDA KOAJ SALITRE N";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42235";"094 TIENDA KOAJ GRAN PLAZA BOSA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42236";"194 TIENDA KOAJ VENTURA TERREROS";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42237";"095 TIENDA KOAJ 20 DE JULIO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42239";"196 TIENDA KOAJ LUCERO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42240";"096 TIENDA KOAJ LA VICTORIA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42242";"197 TIENDA KOAJ GAITANA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42243";"098 TIENDA KOAJ ALAMOS";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42244";"099 TIENDA KOAJ SANTA LIBRADA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42245";"199 TIENDA KOAJ EL EDEN";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42249";"531 TIENDA KOAJ TUNAL II";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42252";"537 TIENDA KOAJ RESTREPO 2";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42253";"538 TIENDA KOAJ LO NUESTRO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42258";"541 TIENDA KOAJ FACTORY";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42263";"547 TIENDA KOAJ PERDOMO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42267";"549 TIENDA KOAJ CARRERA DECIMA II";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42268";"TIENDA KOAJ PATIO BONITO";"CAJERO(A) TC";2
"2026";"04. ABRIL";"42269";"TIENDA KOAJ CENTRO CARRERA 13";"CAJERO(A) TC";2
"2025";"01. ENERO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"01. ENERO";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"01. ENERO";"42139";"157 TIENDA KOAJ TITAN";"CAJERO(A) 48 H";2
"2025";"01. ENERO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"02. FEBRERO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"02. FEBRERO";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"02. FEBRERO";"42139";"157 TIENDA KOAJ TITAN";"CAJERO(A) 48 H";2
"2025";"02. FEBRERO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"03. MARZO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"03. MARZO";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"03. MARZO";"42139";"157 TIENDA KOAJ TITAN";"CAJERO(A) 48 H";2
"2025";"03. MARZO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"03. MARZO";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"CAJERO(A) 48 H";2
"2025";"04. ABRIL";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"04. ABRIL";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"04. ABRIL";"42139";"157 TIENDA KOAJ TITAN";"CAJERO(A) 48 H";2
"2025";"04. ABRIL";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"04. ABRIL";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"CAJERO(A) 48 H";2
"2025";"05. MAYO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"05. MAYO";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"05. MAYO";"42139";"157 TIENDA KOAJ TITAN";"CAJERO(A) 48 H";2
"2025";"05. MAYO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"05. MAYO";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42146";"060 TIENDA KOAJ CHAPINERO";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42170";"070 TIENDA KOAJ TINTAL";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42184";"076 TIENDA KOAJ SANTAFE 1";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42253";"538 TIENDA KOAJ LO NUESTRO";"CAJERO(A) 48 H";2
"2025";"06. JUNIO";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42146";"060 TIENDA KOAJ CHAPINERO";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42170";"070 TIENDA KOAJ TINTAL";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42184";"076 TIENDA KOAJ SANTAFE 1";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42229";"093 TIENDA KOAJ SALITRE N";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42253";"538 TIENDA KOAJ LO NUESTRO";"CAJERO(A) 48 H";2
"2025";"07. JULIO";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42146";"060 TIENDA KOAJ CHAPINERO";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42170";"070 TIENDA KOAJ TINTAL";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42184";"076 TIENDA KOAJ SANTAFE 1";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42168";"081 TIENDA KOAJ K-60";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42229";"093 TIENDA KOAJ SALITRE N";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42253";"538 TIENDA KOAJ LO NUESTRO";"CAJERO(A) 48 H";2
"2025";"08. AGOSTO";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"CAJERO(A) 48 H";2
"2025";"09. SEPTIEMBRE";"42022";"003 TIENDA KOAJ 4";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42122";"009 TIENDA KOAJ GALERIAS";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42059";"026 TIENDA KOAJ SAN MARTIN P2";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42216";"086 TIENDA KOAJ KENNEDY 1";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42219";"087 TIENDA KOAJ SANTAFE 2";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42054";"111 TIENDA KOAJ TUNAL";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42195";"178 TIENDA KOAJ PLAZA DE LAS AMERICAS 2";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42197";"189 TIENDA KOAJ MONTEVIDEO";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42236";"194 TIENDA KOAJ VENTURA TERREROS";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42239";"196 TIENDA KOAJ LUCERO";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42242";"197 TIENDA KOAJ GAITANA";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42245";"199 TIENDA KOAJ EL EDEN";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42248";"530 TIENDA KOAJ SUBA RINCON";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42252";"537 TIENDA KOAJ RESTREPO 2";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"STAFF COMERCIAL TC";2
"2025";"09. SEPTIEMBRE";"42258";"541 TIENDA KOAJ FACTORY";"STAFF COMERCIAL TC";2
