almacen,nom_oficio,ccosto,gestor,tipo_tienda,zona,logitud,latitud,mes,año,Total_activos,Fecha
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,FEBRERO,2025,1,2/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JULIO,2025,1,7/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JUNIO,2025,1,6/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MARZO,2025,1,3/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MAYO,2025,1,5/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,NOVIEMBRE,2025,2,11/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,OCTUBRE,2025,1,10/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,SEPTIEMBRE,2025,1,9/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ABRIL,2025,1,4/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,AGOSTO,2025,1,8/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2025,1,1/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,FEBRERO,2025,1,2/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JULIO,2025,1,7/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MARZO,2025,1,3/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MAYO,2025,1,5/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,DICIEMBRE,2025,4,12/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2026,3,1/2026
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,NOVIEMBRE,2025,4,11/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,OCTUBRE,2025,2,10/2025
537 TIENDA KOAJ RESTREPO 2,CAJERO(A) TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,SEPTIEMBRE,2025,1,9/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,AGOSTO,2025,1,8/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,DICIEMBRE,2025,1,12/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2025,1,1/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2026,1,1/2026
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,FEBRERO,2025,1,2/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JULIO,2025,1,7/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JUNIO,2025,1,6/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MARZO,2025,1,3/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MAYO,2025,1,5/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,NOVIEMBRE,2025,1,11/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,OCTUBRE,2025,1,10/2025
537 TIENDA KOAJ RESTREPO 2,COADMINISTRADOR(A) DE TIENDA,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,SEPTIEMBRE,2025,1,9/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ABRIL,2025,4,4/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,AGOSTO,2025,5,8/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,DICIEMBRE,2025,2,12/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2025,5,1/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2026,1,1/2026
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,FEBRERO,2025,4,2/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JULIO,2025,5,7/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JUNIO,2025,5,6/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MARZO,2025,4,3/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MAYO,2025,3,5/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,NOVIEMBRE,2025,3,11/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,OCTUBRE,2025,4,10/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 36 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,SEPTIEMBRE,2025,5,9/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ABRIL,2025,3,4/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,AGOSTO,2025,2,8/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2025,4,1/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,FEBRERO,2025,3,2/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JULIO,2025,2,7/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,JUNIO,2025,2,6/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MARZO,2025,3,3/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL 48 H,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,MAYO,2025,2,5/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,DICIEMBRE,2025,9,12/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,ENERO,2026,6,1/2026
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,NOVIEMBRE,2025,10,11/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,OCTUBRE,2025,3,10/2025
537 TIENDA KOAJ RESTREPO 2,STAFF COMERCIAL TC,42252.0,ALEXANDER RIOS,Formadora,ZONA SUR ORIENTE,-74.1006700054196,4.58652192914868,SEPTIEMBRE,2025,1,9/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ABRIL,2025,1,4/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,AGOSTO,2025,1,8/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,DICIEMBRE,2025,1,12/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2025,1,1/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2026,1,1/2026
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,FEBRERO,2025,1,2/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JULIO,2025,1,7/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JUNIO,2025,1,6/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MARZO,2025,1,3/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MAYO,2025,1,5/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,NOVIEMBRE,2025,1,11/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,OCTUBRE,2025,1,10/2025
538 TIENDA KOAJ LO NUESTRO,ADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,SEPTIEMBRE,2025,1,9/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,AGOSTO,2025,1,8/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,DICIEMBRE,2025,1,12/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2025,1,1/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2026,1,1/2026
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,FEBRERO,2025,1,2/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JULIO,2025,1,7/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JUNIO,2025,1,6/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MARZO,2025,1,3/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,NOVIEMBRE,2025,1,11/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,OCTUBRE,2025,1,10/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,SEPTIEMBRE,2025,1,9/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ABRIL,2025,1,4/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,AGOSTO,2025,1,8/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2025,1,1/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,FEBRERO,2025,1,2/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JULIO,2025,2,7/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JUNIO,2025,2,6/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MARZO,2025,1,3/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MAYO,2025,1,5/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) TC,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,DICIEMBRE,2025,5,12/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) TC,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2026,3,1/2026
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) TC,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,NOVIEMBRE,2025,4,11/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) TC,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,OCTUBRE,2025,3,10/2025
538 TIENDA KOAJ LO NUESTRO,CAJERO(A) TC,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,SEPTIEMBRE,2025,2,9/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ABRIL,2025,1,4/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,AGOSTO,2025,1,8/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,DICIEMBRE,2025,1,12/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2025,1,1/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2026,1,1/2026
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,FEBRERO,2025,1,2/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JULIO,2025,1,7/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JUNIO,2025,1,6/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MARZO,2025,1,3/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MAYO,2025,1,5/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,NOVIEMBRE,2025,1,11/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,OCTUBRE,2025,1,10/2025
538 TIENDA KOAJ LO NUESTRO,COADMINISTRADOR(A) DE TIENDA,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,SEPTIEMBRE,2025,1,9/2025
538 TIENDA KOAJ LO NUESTRO,PARTNER COMERCIAL,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,AGOSTO,2025,1,8/2025
538 TIENDA KOAJ LO NUESTRO,PARTNER COMERCIAL,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JULIO,2025,1,7/2025
538 TIENDA KOAJ LO NUESTRO,PARTNER COMERCIAL,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JUNIO,2025,1,6/2025
538 TIENDA KOAJ LO NUESTRO,PARTNER COMERCIAL,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,SEPTIEMBRE,2025,1,9/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ABRIL,2025,8,4/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,AGOSTO,2025,6,8/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,DICIEMBRE,2025,3,12/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2025,7,1/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2026,3,1/2026
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,FEBRERO,2025,7,2/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JULIO,2025,6,7/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JUNIO,2025,7,6/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MARZO,2025,8,3/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MAYO,2025,8,5/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,NOVIEMBRE,2025,3,11/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,OCTUBRE,2025,3,10/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 36 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,SEPTIEMBRE,2025,6,9/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ABRIL,2025,4,4/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,AGOSTO,2025,5,8/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,ENERO,2025,4,1/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,FEBRERO,2025,3,2/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JULIO,2025,5,7/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,JUNIO,2025,5,6/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MARZO,2025,3,3/2025
538 TIENDA KOAJ LO NUESTRO,STAFF COMERCIAL 48 H,42253.0,ANDRES SEGURA,Formadora,ZONA CENTRO,-74.1159786306173,4.68428309389256,MAYO,2025,4,5/2025
